Timestamp,Temperature
0,25.48
0,25.43
0.01999999,25.41
0.1032965,25.46
0.1877273,25.46
0.2555535,25.43
0.288843,25.43
0.3162474,25.46
0.3358791,25.53
0.3443714,25.43
0.3571004,25.70
0.3626025,25.43
0.370235,25.43
0.3750107,25.38
0.3798899,25.51
0.3844802,25.43
0.3900054,25.43
0.3945748,25.41
0.3990522,25.48
0.4029866,25.43
0.4093587,25.38
0.4136109,25.51
0.4187186,25.43
0.4256154,25.43
0.432944,25.43
0.4396301,25.43
0.4459015,25.43
0.4533193,25.51
0.4585278,25.56
0.463258,25.43
0.4718393,25.46
0.4773107,25.36
0.48333,25.43
0.4894635,25.51
0.4941286,25.43
0.4994651,25.41
0.504528,25.56
0.5099443,25.43
0.51474,25.46
0.5202329,25.43
0.5310607,25.31
0.5361379,25.38
0.5412352,25.31
0.5466562,25.43
0.5511323,25.46
0.556265,25.43
0.5611324,25.43
0.5677597,25.41
0.5725096,25.43
0.5771666,25.31
0.5826755,25.53
0.5885805,25.41
0.5930212,25.43
0.5978688,25.43
0.6025474,25.38
0.6081246,25.51
0.6125213,25.43
0.6174213,25.43
0.6218806,25.43
0.6274857,25.43
0.6318984,25.43
0.6361671,25.46
0.64101,25.43
0.6465987,25.43
0.6509764,25.46
0.6550915,25.43
0.6603966,25.43
0.6656403,25.43
0.670471,25.48
0.674722,25.46
0.678905,25.48
0.6831081,25.36
0.6886751,25.48
0.6930418,25.46
0.6971147,25.43
0.7018221,25.46
0.7077066,25.43
0.7123145,25.46
0.716618,25.33
0.721797,25.28
0.7316982,25.41
0.7367437,25.43
0.7418111,25.43
0.747097,25.56
0.751852,25.43
0.7560184,25.43
0.7605122,25.41
0.7660411,25.43
0.7709718,25.48
0.7761557,25.58
0.7808435,25.43
0.7866372,25.43
0.7911234,25.51
0.796216,25.43
0.8011175,25.46
0.8064416,25.51
0.8112593,25.41
0.8162728,25.31
0.8214202,25.51
0.827835,25.43
0.8323649,25.43
0.8365537,25.43
0.8408496,25.48
0.8464189,25.46
0.8512247,25.46
0.8552743,25.43
0.8600039,25.43
0.8654612,25.38
0.8698515,25.43
0.874335,25.46
0.8786607,25.46
0.8831567,25.43
0.8889306,25.41
0.8935257,25.43
0.8978639,25.41
0.9020639,25.46
0.9076199,25.48
0.9128779,25.43
0.9173379,25.38
0.9216951,25.43
0.9271217,25.48
0.9369602,25.46
0.941324,25.31
0.9465282,25.51
0.9519136,25.43
0.9564002,25.53
0.9620518,25.43
0.9674416,25.58
0.971868,25.43
0.9765356,25.43
0.9814944,25.43
0.9877574,25.43
0.9936045,25.43
0.9983808,25.43
1.003051,25.43
1.008791,25.43
1.013375,25.46
1.017995,25.33
1.022633,25.43
1.027613,25.38
1.032185,25.43
1.036521,25.46
1.041163,25.43
1.047026,25.43
1.051988,25.43
1.057164,25.46
1.062442,25.43
1.068053,25.41
1.072801,25.43
1.077245,25.46
1.082169,25.51
1.087425,25.46
1.091989,25.46
1.097165,25.43
1.102182,25.46
1.108598,25.43
1.113497,25.43
1.11983,25.43
1.124629,25.43
1.130466,25.31
1.138224,25.46
1.143267,25.41
1.148669,25.43
1.153881,25.43
1.158452,25.43
1.163229,25.43
1.169128,25.43
1.173616,25.43
1.178132,25.46
1.182623,25.51
1.188248,25.36
1.192711,25.43
1.197481,25.46
1.202359,25.43
1.208429,25.46
1.212997,25.43
1.218533,25.58
1.223073,25.43
1.228892,25.65
1.233603,25.46
1.238098,25.43
1.242909,25.43
1.248961,25.43
1.253856,25.38
1.25847,25.43
1.263249,25.46
1.268561,25.41
1.27323,25.43
1.278474,25.43
