Timestamp,Temperature, TemperatureDelta, MappedTemperature
98.19997,43.69538,0,51.00105
98.21996,43.69538,0,51.00105
98.23997,43.69538,0,51.00105
98.25996,43.69538,0,51.00105
98.27997,43.69538,0,51.00105
98.29996,43.69538,0,51.00105
98.31996,43.69538,0,51.00105
98.33997,43.69538,0,51.00105
98.35996,43.69538,0,51.00105
98.37997,43.69538,0,51.00105
98.39996,43.69538,0,51.00105
98.41997,43.69538,0,51.00105
98.43996,43.69538,0,51.00105
98.45997,43.69538,0,51.00105
98.47997,43.69538,0,51.00105
98.49996,43.69538,0,51.00105
98.51997,43.69538,0,51.00105
98.53996,43.69538,0,51.00105
98.55997,43.69538,0,51.00105
98.57996,43.69538,0,51.00105
98.59997,43.69538,0,51.00105
98.61996,43.69538,0,51.00105
98.63996,43.69538,0,51.00105
98.65997,43.69538,0,51.00105
98.67996,43.69538,0,51.00105
98.69997,43.69538,0,51.00105
98.71996,43.69538,0,51.00105
98.73997,43.69538,0,51.00105
98.75996,43.69538,0,51.00105
98.77997,43.69538,0,51.00105
98.79996,43.69538,0,51.00105
98.81996,43.69538,0,51.00105
98.83997,43.69538,0,51.00105
98.85996,43.69538,0,51.00105
98.87997,43.69538,0,51.00105
98.89996,43.69538,0,51.00105
98.91997,43.69538,0,51.00105
98.93996,43.69538,0,51.00105
98.95997,43.69538,0,51.00105
98.97997,43.69538,0,51.00105
98.99996,43.69538,0,51.00105
99.01997,43.69538,0,51.00105
99.03996,43.69538,0,51.00105
99.05997,43.69538,0,51.00105
99.07996,43.69538,0,51.00105
99.09997,43.69538,0,51.00105
99.11996,43.69538,0,51.00105
99.13996,43.69538,0,51.00105
99.15997,43.69538,0,51.00105
99.17996,43.69538,0,51.00105
99.19997,43.69538,0,51.00105
99.21996,43.69538,0,51.00105
99.23997,43.69538,0,51.00105
99.25996,43.69538,0,51.00105
99.27997,43.69538,0,51.00105
99.29996,43.69538,0,51.00105
99.31996,43.69538,0,51.00105
99.33997,43.69538,0,51.00105
99.35996,43.69538,0,51.00105
99.37997,43.69538,0,51.00105
99.39996,43.69538,0,51.00105
99.41997,43.69538,0,51.00105
99.43996,43.69538,0,51.00105
99.45997,43.69538,0,51.00105
99.47997,43.69538,0,51.00105
99.49996,43.69538,0,51.00105
99.51997,43.69538,0,51.00105
99.53996,43.69538,0,51.00105
99.55997,43.69538,0,51.00105
99.57996,43.69538,0,51.00105
99.59997,43.69538,0,51.00105
99.61996,43.69538,0,51.00105
99.63996,43.69538,0,51.00105
99.65997,43.69538,0,51.00105
99.67996,43.69538,0,51.00105
99.69997,43.69538,0,51.00105
99.71996,43.69538,0,51.00105
99.73997,43.69538,0,51.00105
99.75996,43.69538,0,51.00105
99.77997,43.69538,0,51.00105
99.79996,43.69538,0,51.00105
99.81996,43.69538,0,51.00105
99.83997,43.69538,0,51.00105
99.85996,43.69538,0,51.00105
99.87997,43.69538,0,51.00105
99.89996,43.69538,0,51.00105
99.91997,43.69538,0,51.00105
99.93996,43.69538,0,51.00105
99.95996,43.69538,0,51.00105
99.97997,43.69538,0,51.00105
99.99996,43.69538,0,51.00105
100.02,43.69538,0,51.00105
100.04,43.69538,0,51.00105
100.06,43.69538,0,51.00105
100.08,43.69538,0,51.00105
100.1,43.69538,0,51.00105
100.12,43.69538,0,51.00105
100.14,43.69538,0,51.00105
100.16,43.69538,0,51.00105
100.18,43.69538,0,51.00105
100.2,43.69538,0,51.00105
100.22,43.69538,0,51.00105
100.24,43.69538,0,51.00105
100.26,43.69538,0,51.00105
100.28,43.69538,0,51.00105
100.3,43.69538,0,51.00105
100.32,43.69538,0,51.00105
100.34,43.69538,0,51.00105
100.36,43.69538,0,51.00105
100.38,43.69538,0,51.00105
100.4,43.69538,0,51.00105
100.42,43.69538,0,51.00105
100.44,43.69538,0,51.00105
100.46,43.69538,0,51.00105
100.48,43.69538,0,51.00105
100.5,43.69538,0,51.00105
100.52,43.69538,0,51.00105
100.54,43.69538,0,51.00105
100.56,43.69538,0,51.00105
100.58,43.69538,0,51.00105
100.6,43.69538,0,51.00105
100.62,43.69538,0,51.00105
100.64,43.69538,0,51.00105
100.66,43.69538,0,51.00105
100.68,43.69538,0,51.00105
100.7,43.69538,0,51.00105
100.72,43.69538,0,51.00105
100.74,43.69538,0,51.00105
100.76,43.69538,0,51.00105
100.78,43.69538,0,51.00105
100.8,43.69538,0,51.00105
100.82,43.69538,0,51.00105
100.84,43.69538,0,51.00105
100.86,43.69538,0,51.00105
100.88,43.69538,0,51.00105
100.9,43.69538,0,51.00105
100.92,43.69538,0,51.00105
100.94,43.69538,0,51.00105
100.96,43.69538,0,51.00105
100.98,43.69538,0,51.00105
101,43.69538,0,51.00105
101.02,43.69538,0,51.00105
101.04,43.69538,0,51.00105
101.06,43.69538,0,51.00105
101.08,43.69538,0,51.00105
101.1,43.69538,0,51.00105
101.12,43.69538,0,51.00105
101.14,43.69538,0,51.00105
101.16,43.69538,0,51.00105
101.18,43.69538,0,51.00105
101.2,43.69538,0,51.00105
101.22,43.69538,0,51.00105
101.24,43.69538,0,51.00105
101.26,43.69538,0,51.00105
101.28,43.69538,0,51.00105
101.3,43.69538,0,51.00105
101.32,43.69538,0,51.00105
101.34,43.69538,0,51.00105
101.36,43.69538,0,51.00105
101.38,43.69538,0,51.00105
101.4,43.69538,0,51.00105
101.42,43.69538,0,51.00105
101.44,43.69538,0,51.00105
101.46,43.69538,0,51.00105
101.48,43.69538,0,51.00105
101.5,43.69538,0,51.00105
101.52,43.69538,0,51.00105
101.54,43.69538,0,51.00105
101.56,43.69538,0,51.00105
101.58,43.69538,0,51.00105
101.6,43.69538,0,51.00105
101.62,43.69538,0,51.00105
101.64,43.69538,0,51.00105
