Timestamp,Temperature, TemperatureDelta, MappedTemperature
106.18,26.49633,0,26.99896
106.2,26.49633,0,26.99896
106.22,26.49633,0,26.99896
106.24,26.49633,0,26.99896
106.26,26.49633,0,26.99896
106.28,26.49633,0,26.99896
106.3,26.49633,0,26.99896
106.32,26.49633,0,26.99896
106.34,26.49633,0,26.99896
106.36,26.49633,0,26.99896
106.38,26.49633,0,26.99896
106.4,26.49633,0,26.99896
106.42,26.49633,0,26.99896
106.44,26.49633,0,26.99896
106.46,26.49633,0,26.99896
106.48,26.49633,0,26.99896
106.5,26.49633,0,26.99896
106.52,26.49633,0,26.99896
106.54,26.49633,0,26.99896
106.56,26.49633,0,26.99896
106.58,26.49633,0,26.99896
106.6,26.49633,0,26.99896
106.62,26.49633,0,26.99896
106.64,26.49633,0,26.99896
106.66,26.49633,0,26.99896
106.68,26.49633,0,26.99896
106.7,26.49633,0,26.99896
106.72,26.49633,0,26.99896
106.74,26.49633,0,26.99896
106.76,26.49633,0,26.99896
106.78,26.49633,0,26.99896
106.8,26.49633,0,26.99896
106.82,26.49633,0,26.99896
106.84,26.49633,0,26.99896
106.86,26.49633,0,26.99896
106.88,26.49633,0,26.99896
106.9,26.49633,0,26.99896
106.92,26.49633,0,26.99896
106.94,26.49633,0,26.99896
106.96,26.49633,0,26.99896
106.98,26.49633,0,26.99896
107,26.49633,0,26.99896
107.02,26.49633,0,26.99896
107.04,26.49633,0,26.99896
107.06,26.49633,0,26.99896
107.08,26.49633,0,26.99896
107.1,26.49633,0,26.99896
107.12,26.49633,0,26.99896
107.14,26.49633,0,26.99896
107.16,26.49633,0,26.99896
107.18,26.49633,0,26.99896
107.2,26.49633,0,26.99896
107.22,26.49633,0,26.99896
107.24,26.49633,0,26.99896
107.26,26.49633,0,26.99896
107.28,26.49633,0,26.99896
107.3,26.49633,0,26.99896
107.32,26.49633,0,26.99896
107.34,26.49633,0,26.99896
107.36,26.49633,0,26.99896
107.38,26.49633,0,26.99896
107.4,26.49633,0,26.99896
107.42,26.49633,0,26.99896
107.44,26.49633,0,26.99896
107.46,26.49633,0,26.99896
107.48,26.49633,0,26.99896
107.5,26.49633,0,26.99896
107.52,26.49633,0,26.99896
107.54,26.49633,0,26.99896
107.56,26.49633,0,26.99896
107.58,26.49633,0,26.99896
107.6,26.49633,0,26.99896
107.62,26.49633,0,26.99896
107.64,26.49633,0,26.99896
107.66,26.49633,0,26.99896
107.68,26.49633,0,26.99896
107.7,26.49633,0,26.99896
107.72,26.49633,0,26.99896
107.74,26.49633,0,26.99896
107.76,26.49633,0,26.99896
107.78,26.49633,0,26.99896
107.8,26.49633,0,26.99896
107.82,26.49633,0,26.99896
107.84,26.49633,0,26.99896
107.86,26.49633,0,26.99896
107.88,26.49633,0,26.99896
107.9,26.49633,0,26.99896
107.92,26.49633,0,26.99896
107.94,26.49633,0,26.99896
107.96,26.49633,0,26.99896
107.98,26.49633,0,26.99896
108,26.49633,0,26.99896
108.02,26.49633,0,26.99896
108.04,26.49633,0,26.99896
108.06,26.49633,0,26.99896
108.08,26.49633,0,26.99896
108.1,26.49633,0,26.99896
108.12,26.49633,0,26.99896
108.14,26.49633,0,26.99896
108.16,26.49633,0,26.99896
108.18,26.49633,0,26.99896
