Timestamp,Temperature
8.501093,27.34
8.542272,27.32
8.579067,27.27
8.601633,27.24
8.6446,27.32
8.680202,27.21
8.715893,27.14
8.737657,27.06
8.760015,27.11
8.795808,27.27
8.822965,27.19
8.863616,27.16
8.899787,27.21
8.921588,27.32
8.956697,27.29
8.978269,27.11
9.000818,27.29
9.036246,27.42
9.066325,27.29
9.103028,27.04
9.142993,27.16
9.181623,27.09
9.217983,27.27
9.240632,27.09
9.280959,27.27
9.316319,27.19
9.340226,27.14
9.375479,27.39
9.397519,27.27
9.420133,27.45
9.457163,27.37
9.485185,27.09
9.522807,27.29
9.560736,27.27
9.599226,27.06
9.623343,27.27
9.661212,27.47
9.703077,27.27
9.741307,27.27
9.778255,27.55
9.802464,27.27
9.840468,27.04
9.880597,27.16
9.92225,27.29
9.958286,27.32
9.980989,27.29
10.01796,27.27
10.04057,27.29
10.07673,27.32
10.10088,27.39
10.14389,27.42
10.18107,27.32
10.22012,27.47
10.25774,27.37
10.28155,27.04
10.31902,27.42
10.349,27.42
10.38811,27.32
10.42685,27.32
10.46716,27.24
10.50375,27.14
10.53998,27.29
10.56923,27.29
10.60588,27.37
10.64214,27.29
10.68003,27.86
10.71922,27.27
10.74285,27.19
10.78595,27.29
10.8235,27.32
10.85981,27.50
10.8828,27.32
10.92042,27.32
10.95888,27.29
10.98774,27.42
11.02572,27.47
11.06197,27.29
11.09865,27.06
11.12238,27.37
11.15933,27.45
11.18856,27.39
11.23041,27.42
11.26683,27.39
11.30259,27.42
11.33853,27.06
11.36218,27.42
11.40314,27.37
11.44174,27.42
11.48315,27.42
11.521,27.29
11.55889,27.19
11.58536,27.32
11.62759,27.34
11.66562,27.11
11.70201,27.32
11.73899,27.32
11.76178,27.34
11.79897,27.37
11.8264,27.32
11.86453,27.37
11.90155,27.42
11.93921,27.45
11.9629,27.37
12.00119,27.34
12.04683,27.39
12.08523,27.42
12.12452,27.29
12.16273,27.27
12.20027,27.32
12.23611,27.32
12.26436,27.34
12.30255,27.32
12.34249,27.32
12.38398,27.42
12.42247,27.42
12.45986,27.37
12.48736,27.29
12.52662,27.34
12.56577,27.39
12.60312,27.37
12.63993,27.29
12.66461,27.29
12.70715,27.32
12.74331,27.34
12.77895,27.32
12.80186,27.39
12.83939,27.34
12.86311,27.37
12.902,27.37
12.94589,27.37
12.98374,27.37
13.02141,27.47
13.05919,27.29
13.08393,27.32
13.12145,27.52
13.16414,27.27
13.20152,27.42
13.23904,27.42
13.26081,27.39
13.29668,27.32
13.31923,27.37
13.3413,27.27
13.38304,27.37
13.41953,27.47
13.4432,27.39
13.48198,27.42
13.52045,27.29
13.55704,27.27
13.58641,27.19
13.62312,27.29
13.65983,27.37
13.69102,27.32
13.73331,27.37
13.77074,27.27
13.81173,27.39
13.8471,27.14
13.88358,27.19
13.92166,27.42
13.95874,27.45
13.98417,27.45
14.02711,27.29
14.06454,27.34
14.10199,27.47
14.13836,27.47
14.16154,27.47
14.19888,27.27
14.22755,27.52
14.26534,27.45
14.30226,27.34
14.3414,27.39
14.37913,27.06
14.40428,27.29
14.44785,27.37
14.48569,27.47
14.52252,27.39
14.5596,27.29
14.58302,27.34
14.6196,27.29
14.64577,27.57
14.68389,27.27
14.72047,27.27
14.75641,27.45
14.77935,27.37
14.80151,27.39
14.83862,27.37
14.86599,27.37
14.90238,27.37
14.93922,27.37
14.96163,27.34
14.99888,27.21
15.02343,27.37
15.06183,27.32
15.1067,27.39
15.14703,27.21
15.18533,27.37
15.22551,27.09
15.26503,27.34
15.30579,27.39
15.34175,27.34
15.37872,27.29
15.40068,27.42
15.43721,27.37
15.46078,27.34
15.49596,27.32
15.52608,27.39
15.56313,27.32
15.60169,27.42
15.6403,27.37
15.67687,27.37
15.70213,27.37
15.74585,27.47
15.78195,27.37
15.81969,27.27
15.84439,27.27
15.88231,27.32
15.92081,27.34
15.96412,27.39
16.0019,27.29
16.0389,27.37
16.06269,27.27
16.10026,27.55
16.137,27.39
16.16497,27.42
16.20435,27.27
16.24435,27.37
16.28114,27.42
16.31801,27.19
16.34148,27.39
16.3822,27.32
16.41979,27.29
16.44693,27.06
16.48556,27.27
16.52527,27.24
16.56291,27.29
16.61002,27.45
16.64832,27.21
16.68568,27.27
16.72237,27.24
16.76051,27.34
16.79672,27.37
16.82434,27.45
16.86146,27.16
16.89845,27.47
16.92256,27.29
16.96079,27.32
16.99933,27.37
17.03038,27.21
17.06703,27.50
17.10579,27.29
17.14302,27.21
17.17875,27.32
17.2023,27.37
17.24143,27.04
17.27961,27.52
17.3018,27.34
17.33927,27.47
17.36436,27.29
17.40252,27.32
17.44631,27.32
17.48328,27.14
17.52075,27.27
17.5585,27.32
17.58191,27.21
17.62035,27.29
17.66187,27.27
17.69946,27.29
17.72479,27.29
17.76824,27.34
17.80686,27.19
17.84396,27.29
17.88438,27.29
17.92033,27.34
17.9572,27.32
17.98059,27.21
18.01734,27.37
18.04107,27.27
18.07876,27.27
18.11263,27.27
18.15163,27.29
18.19004,27.16
18.22842,27.16
18.26513,27.37
18.30149,27.19
18.34264,27.27
18.37901,27.29
18.40214,27.32
18.43868,27.32
18.46101,27.47
18.49845,27.29
18.52331,27.06
18.56642,27.27
18.60305,27.21
18.64703,27.14
18.68375,27.37
18.72016,27.21
18.75648,27.34
18.78428,27.37
18.81922,27.29
18.84214,27.32
18.88019,27.32
18.92277,27.29
18.9588,27.39
18.98877,27.09
19.02635,27.27
19.06379,27.27
19.10047,27.21
19.13725,27.47
19.16111,27.19
19.20337,27.29
19.23937,27.27
19.26545,27.32
19.30287,27.21
19.33937,27.21
19.36189,27.27
19.40414,27.16
