Timestamp,Temperature
10.81351,20.84
10.82135,20.89
10.84831,20.89
10.8606,20.93
10.88533,20.86
10.90422,20.89
10.92136,20.89
10.94393,20.89
10.96395,20.89
10.98669,20.89
11.01313,20.89
11.02341,20.86
11.05179,20.84
11.06192,20.91
11.08408,20.82
11.10376,20.89
11.12381,20.91
11.14118,20.98
11.16354,20.91
11.18197,20.89
11.21282,20.89
11.22161,20.89
11.24957,21.16
11.26247,20.89
11.28509,20.89
11.30378,20.89
11.32326,20.89
11.34342,21.14
11.36082,20.89
11.38073,20.64
11.40423,20.89
11.42362,20.89
11.45436,20.93
11.46258,21.00
11.48872,20.89
11.50177,20.86
11.52254,20.84
11.54356,20.75
11.56234,20.95
11.58228,20.91
11.60307,21.14
11.62287,21.00
11.65251,21.00
11.66884,21.16
11.69034,20.98
11.70198,20.95
11.72291,21.14
11.74188,20.98
11.76306,20.95
11.7829,21.05
11.80935,21.02
11.82089,21.21
11.84295,21.11
11.86264,21.16
11.89329,20.95
11.90188,21.02
11.92292,21.09
11.94194,21.21
11.96132,20.95
11.99247,20.95
12.00899,21.02
12.02508,21.18
12.04365,20.95
12.06249,20.86
12.09309,21.09
12.11259,21.09
12.13226,21.09
12.14606,21.23
12.16315,20.95
12.18301,21.05
12.20327,21.11
12.22395,21.00
12.24206,21.05
12.26275,21.25
12.28215,21.09
12.30563,21.05
12.32258,21.21
12.34139,21.23
12.36384,21.09
12.38043,21.14
12.40247,20.95
12.42578,21.14
12.44357,20.95
12.46331,21.11
12.48654,21.02
12.5078,20.95
12.52075,21.23
12.54358,21.09
12.57224,21.14
12.59308,21.16
12.60117,21.09
12.62275,20.98
12.64324,21.18
12.66317,21.16
12.68319,21.23
12.70965,21.16
12.72238,21.21
12.74296,21.25
12.76126,21.14
12.78268,21.18
12.80328,21.18
12.83135,21.18
12.84326,21.11
12.87287,21.23
12.89279,21.23
12.91537,21.18
12.92327,21.18
12.94362,21.09
12.96422,21.27
12.98172,21.23
13.00335,21.18
13.0224,21.18
13.07444,21.23
13.11111,21.14
13.13933,21.16
13.14842,21.23
13.15805,21.27
13.16211,21.27
13.174,21.21
13.18212,21.21
13.20233,21.18
13.22344,21.23
13.24113,21.16
13.2612,21.37
13.28307,21.21
13.31082,21.21
13.32412,21.25
13.34318,21.18
13.36113,21.23
13.38145,21.18
13.4033,21.32
13.42272,21.25
13.44502,21.23
13.46255,21.27
13.48381,21.34
13.50244,21.27
13.53324,21.25
13.5436,21.09
13.56467,21.25
13.58348,21.37
13.60985,21.37
13.62068,21.23
13.64243,21.30
13.6627,21.39
13.68305,21.37
13.70242,21.32
13.72655,21.21
13.74332,21.30
13.76922,21.37
13.78074,21.30
13.801,21.30
13.82244,21.27
13.84075,21.30
13.863,21.21
13.88386,21.32
13.90245,21.32
13.92787,21.34
13.94433,21.23
13.96671,21.37
13.99167,21.41
14.00129,21.27
14.02191,21.39
14.04532,21.30
14.0615,21.30
14.08133,21.25
14.10381,21.30
14.12099,21.27
14.14344,21.46
14.1632,21.37
14.18285,21.50
14.20492,21.30
14.23143,21.16
14.24348,21.41
14.26057,21.39
14.2828,21.32
14.30365,21.32
14.32305,21.25
14.35444,21.39
14.36218,21.41
14.38324,21.09
14.4131,21.39
14.42035,21.37
14.44317,21.46
14.4609,21.37
14.48366,21.34
14.50288,21.25
14.52109,21.27
14.545,21.34
14.56273,21.46
14.58266,21.48
14.6045,21.50
14.63258,21.37
14.65233,21.39
14.66344,21.30
14.68335,21.46
14.70087,21.32
14.72306,21.39
14.74466,21.27
14.76253,21.50
14.78309,21.46
14.80539,21.37
14.82293,21.48
14.8436,21.48
14.8621,21.41
14.88344,21.41
14.90352,21.37
14.92445,21.46
14.94619,21.50
14.96142,21.50
14.98397,21.37
15.01297,21.37
15.0331,21.46
15.04092,21.62
15.06297,21.41
15.08083,21.41
15.10332,21.46
15.12318,21.48
15.14589,21.50
15.16339,21.64
15.18318,21.27
15.20319,21.50
15.22124,21.37
15.24394,21.60
15.26452,21.46
15.28433,21.41
15.3033,21.41
15.33283,21.44
15.35432,21.46
15.36231,21.50
15.38376,21.62
15.40316,21.39
15.43456,21.50
15.44232,21.53
15.4726,21.50
15.48474,21.55
15.50293,21.48
15.52301,21.55
15.54305,21.37
15.56156,21.46
15.58347,21.62
15.60318,21.46
15.62072,21.55
15.64312,21.50
15.66557,21.62
15.68351,21.27
15.7048,21.48
15.72324,21.55
15.74246,21.55
15.76403,21.53
15.78301,21.62
15.81192,21.55
15.8231,21.60
15.85203,21.57
15.87176,21.50
15.88303,21.62
15.90443,21.62
15.92306,21.69
15.94273,21.30
15.96385,21.60
15.98093,21.62
16.01348,21.64
16.02124,21.41
16.04317,21.62
16.06358,21.30
16.08295,21.50
16.11371,21.57
16.12146,21.57
16.14437,21.53
16.16861,21.62
16.18119,21.60
16.20244,21.60
16.22309,21.62
16.25286,21.94
16.26451,21.62
16.28333,21.62
16.303,21.57
16.32289,21.64
16.34459,21.64
16.37078,21.46
16.38382,21.57
16.4044,21.57
16.42144,21.55
16.44372,21.57
16.4633,21.67
16.49256,21.87
16.51331,21.62
16.52181,21.64
16.54127,21.55
16.56362,21.78
16.58316,21.62
16.60211,21.57
16.62153,21.60
16.65036,21.57
16.67479,21.50
16.68394,21.46
16.70117,21.64
16.72519,21.64
16.74101,21.62
16.76137,21.55
16.78285,21.64
16.81377,21.60
16.82528,21.62
16.8449,21.64
16.86427,21.55
16.88297,21.64
16.90099,21.83
16.93103,21.67
16.94085,21.62
16.96263,21.62
16.98603,21.83
17.0032,21.76
17.0214,21.62
17.04378,21.62
17.07155,21.62
17.08288,21.64
17.1121,21.71
17.1227,21.71
17.14259,21.67
17.16232,21.71
17.18827,21.64
17.20023,21.71
17.22253,21.76
17.24283,21.64
17.26372,21.55
17.28263,21.64
17.30151,21.62
17.3234,21.67
17.34351,21.69
17.36376,21.55
17.3888,21.64
17.40107,21.74
17.42382,21.64
17.4433,21.57
17.46109,21.83
17.48319,21.74
17.50249,21.64
17.53391,21.67
17.54147,21.74
17.56355,21.69
17.5834,21.69
17.6021,21.69
17.62365,21.67
17.64105,21.64
17.6672,21.69
17.68314,21.64
17.70085,21.67
17.72184,21.62
17.74422,21.74
17.76093,21.74
17.78391,21.69
17.80202,21.94
17.82164,21.64
17.84266,21.94
17.86203,21.78
17.88289,21.67
17.90295,21.64
17.92336,21.74
17.94093,21.69
17.96392,21.69
17.99522,21.83
18.00369,21.64
18.03413,21.67
18.04373,21.62
18.06443,21.69
18.08091,21.74
18.10298,21.76
18.12423,21.78
18.14579,21.69
18.16259,21.99
18.18254,21.80
18.20177,21.83
18.22505,21.74
18.24429,21.74
18.26369,21.83
18.28088,21.67
18.30416,21.71
18.3348,21.74
18.34361,21.78
18.3668,21.74
18.38226,21.85
18.40436,21.69
18.4232,21.76
18.44276,21.76
18.46339,21.71
18.48181,21.74
18.5027,21.78
18.52367,21.76
18.54345,21.87
18.56499,21.87
18.58282,21.85
18.60525,21.83
18.62216,21.67
18.64423,21.90
18.6638,21.83
18.68337,21.80
18.71303,21.78
18.72113,21.92
18.74296,21.85
18.77332,21.83
18.78127,21.74
18.80266,21.64
18.82199,21.78
18.85234,21.74
18.86349,21.92
18.8828,21.83
18.9008,21.83
18.92337,21.85
18.94267,21.87
18.96157,21.76
18.98365,21.85
19.00434,21.94
19.02952,21.85
19.04152,21.78
19.06328,21.76
19.08289,21.87
19.10912,22.01
19.13266,21.94
19.15277,21.90
19.16098,21.85
19.19323,22.01
19.20525,21.67
19.22357,21.83
19.24185,21.92
19.2631,21.87
19.28339,21.92
19.30252,21.87
19.32077,21.80
19.34345,21.67
19.36358,21.87
19.39257,21.92
19.40426,21.97
19.42385,21.87
19.44694,21.71
19.46295,21.92
19.48346,21.92
19.50118,21.60
19.52389,21.97
19.54147,21.94
19.56246,21.94
19.58166,21.85
19.60441,21.83
19.63218,21.85
19.65224,21.90
19.66345,21.97
19.68361,21.97
19.7036,21.83
19.73272,21.97
19.74391,21.90
19.76351,21.97
19.78247,21.92
19.8014,21.85
19.82785,21.97
19.84104,21.69
19.86959,22.11
19.88236,21.78
19.91224,21.94
19.92288,21.92
19.95219,21.87
19.97163,21.99
19.98321,21.99
20.0009,21.92
20.02328,21.97
20.05285,21.92
20.06524,21.83
20.08331,21.62
20.10323,21.87
20.12184,21.97
20.1532,21.99
20.16189,21.97
20.18334,21.99
20.21249,21.85
20.23339,21.87
20.24105,21.97
20.26121,21.99
20.28327,21.97
20.31251,21.85
20.33306,21.97
20.34153,22.11
20.36282,21.97
20.38277,21.97
20.40492,22.15
20.42342,21.99
20.44385,22.08
20.46207,21.97
20.49258,21.99
20.51281,22.01
20.52873,22.20
20.5454,22.04
20.56334,21.97
20.58357,21.99
20.61331,21.97
20.6216,22.08
20.64386,21.87
20.66178,21.99
20.6826,21.99
20.7037,21.99
20.72289,21.92
20.74577,21.99
20.76329,21.99
20.78345,21.99
20.80267,21.97
20.83204,22.06
20.84411,21.94
20.86436,21.94
20.88335,21.99
20.90353,22.01
20.93066,21.83
20.94231,21.85
20.96298,21.97
20.98309,22.04
21.00298,21.97
21.02235,21.99
21.0476,22.32
21.06594,22.04
21.0834,21.99
21.10306,22.06
21.12263,21.92
21.14098,22.01
21.1639,22.01
21.18215,21.97
21.21326,21.83
21.22116,22.11
21.24846,21.99
21.26093,21.99
21.2827,21.94
21.30335,22.20
21.32238,22.06
21.35327,22.06
21.36163,22.13
21.3833,21.99
21.41274,22.04
21.43283,22.01
21.44956,22.06
21.46958,22.11
21.48098,22.04
21.51303,21.92
21.533,21.99
21.55289,22.06
21.5638,22.01
21.58348,22.01
21.60126,22.06
21.6326,21.99
21.65007,21.99
21.66165,22.11
21.6836,21.74
21.70254,22.13
21.72328,21.92
21.74102,22.13
21.76326,22.06
21.7828,22.13
21.8051,21.99
21.82268,21.99
21.84334,22.04
21.86309,21.99
21.88338,22.13
21.90319,21.99
21.92281,22.01
21.95236,22.04
21.97248,22.01
21.98886,22.01
22.00937,22.04
22.02173,22.06
22.04314,21.99
22.06246,22.20
22.08522,22.01
22.10088,21.92
22.12317,22.01
22.14528,22.13
22.16357,22.04
22.18336,22.08
22.21046,22.11
22.22234,21.97
22.24281,22.04
22.26401,21.99
22.2854,22.06
22.30326,22.13
22.32288,22.04
22.34109,22.20
22.3642,22.06
22.38371,22.04
22.40351,22.06
22.42142,22.08
22.44356,22.32
22.46871,22.04
22.4824,22.06
22.50399,22.06
22.52335,22.20
22.54878,22.15
22.56176,22.04
22.59412,22.04
22.60231,22.06
22.62293,22.13
22.64178,22.08
22.66878,22.11
22.68149,22.04
22.70095,22.11
22.72374,21.99
22.74368,22.08
22.76381,22.15
22.79418,22.04
22.80219,22.11
22.82264,22.01
22.85381,22.11
22.8624,22.04
22.88338,22.01
22.90327,22.01
22.92091,22.15
22.94391,22.22
22.96337,21.99
22.98562,22.08
23.00386,22.20
23.02424,22.06
23.04307,22.06
23.0647,22.04
23.09261,22.13
23.10952,22.22
23.12202,21.99
23.14394,22.13
23.1731,22.11
23.18162,22.15
23.20236,22.13
23.2237,22.15
23.24381,22.11
23.27447,22.06
23.28288,22.11
23.31308,22.06
23.32097,22.06
23.34453,21.99
23.37468,22.06
23.38229,21.99
23.40306,22.13
23.43282,21.99
23.4527,22.06
23.46376,21.99
23.48196,22.08
23.50366,22.20
23.52259,22.06
23.54353,22.06
23.56348,22.06
23.58969,22.22
23.60176,22.06
23.62353,22.08
23.65367,22.04
23.6613,22.08
23.68424,22.04
23.71352,22.01
23.72137,21.97
23.74124,22.01
23.76129,22.06
23.78276,22.01
23.80197,21.97
23.82321,22.01
23.84402,21.92
23.86182,22.06
23.88807,21.92
23.90141,21.99
23.92296,22.06
23.94106,21.97
23.9732,21.99
23.99122,22.04
24.00422,21.94
24.02365,21.78
24.05385,21.97
24.06118,21.94
24.08881,21.99
24.10209,21.97
24.12387,22.04
24.15328,21.99
24.16122,21.99
24.18332,21.97
24.20235,21.94
24.22135,21.92
24.24299,21.94
24.26377,21.99
24.28105,21.92
24.31349,21.99
24.33345,21.92
24.35313,21.76
24.37442,21.83
24.38365,21.87
24.40355,21.90
24.42117,21.92
24.44362,21.85
24.46363,21.62
24.49431,21.92
24.50252,21.97
24.52377,21.71
24.54272,21.85
24.56308,21.76
24.58327,21.76
24.60348,21.83
24.62578,21.74
24.64355,21.78
24.66371,21.69
24.68402,21.83
24.7047,21.76
24.73239,21.80
24.74965,21.74
24.77436,21.71
24.78212,21.67
24.80358,21.67
24.82165,21.67
24.8529,21.69
24.87259,21.69
24.8888,21.67
24.90573,21.64
24.92253,21.69
24.94361,21.64
24.96511,21.67
24.98343,21.67
25.01226,21.69
25.0295,21.60
25.04294,21.74
25.06358,21.64
25.0836,21.60
25.10828,21.62
25.12166,21.62
25.14418,21.62
25.17378,21.62
25.18161,21.62
25.20315,21.62
25.22167,21.55
25.24344,21.60
25.27212,21.57
25.28927,21.50
25.30126,21.60
25.32105,21.34
25.34343,21.41
25.3625,21.46
25.39405,21.50
25.40173,21.48
25.42408,21.46
25.4417,21.46
25.46357,21.55
25.49356,21.41
25.50159,21.41
25.52075,21.30
25.54414,21.23
25.5636,21.32
25.58196,21.46
25.60357,21.34
25.62972,21.27
25.64249,21.30
25.66378,21.32
25.69337,21.25
25.702,21.21
25.72263,21.30
25.74431,21.32
25.76439,21.23
25.78255,21.23
25.80405,21.30
25.82429,21.21
25.8422,21.02
25.86365,21.18
25.89271,21.32
